1108939,5163856,20.13302693762698
1108939,6980266,19.835604634771386
1108939,5553585,19.73233960116387
1108939,7651010,19.045775376462792
1108939,2834919,18.93694019820099
1108939,5579740,18.43919066119473
1108939,6238857,18.427309988262913
1108939,7454708,18.391796337437334
1108939,7724054,18.365060182204637
1108939,6920554,18.35596416964452
1108939,6273537,18.295784106085723
1108939,5291621,18.26881866963089
1108939,698106,18.229819871858556
1108939,5553584,18.055834611172482
1108939,7152561,17.865564140210882
1108939,2846462,17.816610448009506
1108939,2047562,17.683780698728754
1108939,3097883,17.67957994683787
1108939,6920553,17.631794447252332
1108939,3130232,17.55817194480764
1108939,6238986,17.54679480216876
1108939,1957452,17.44635706426729
1108939,7000936,17.393707104783537
1108939,8363174,17.390195274913435
1108939,3097877,17.335364716583502
1108939,6669588,17.17675397700546
1108939,2639731,17.137861372323904
1108939,7575369,17.026264370035484
1108939,2764268,16.916664835859557
1108939,6871640,16.900874784792208
1108939,5970931,16.79878028282299
1108939,1835131,16.79878028282299
1108939,4631244,16.79878028282299
1108939,2453260,16.79878028282299
1108939,2068541,16.79171262567415
1108939,698109,16.771984504667937
1108939,1448805,16.546017140795584
1108939,4799672,16.53464414959867
1108939,5203394,16.504358077904566
1108939,1979870,16.503972203928875
1108939,7274049,16.363828185080244
1108939,7264458,16.363828185080244
1108939,8181777,16.358160686797067
1108939,7423808,16.35498501603682
1108939,1742847,16.337681597529652
1108939,2735037,16.21954213019416
1108939,8596285,16.21436367994149
1108939,1231448,16.168656589077436
1108939,2194177,16.113497116302945
1108939,3506104,16.017627690764492
1108939,7880690,16.014569722673315
1108939,1667520,15.95148377016738
1108939,2152036,15.95148377016738
1108939,5696659,15.86489281432831
1108939,6663340,15.857919547234708
1108939,6950182,15.857919547234708
1108939,119359,15.80940096120395
1108939,3283059,15.80940096120395
1108939,6707713,15.763692192858276
1108939,3357548,15.742491388461948
1108939,4404545,15.704404361303142
1108939,6758075,15.64539253080048
1108939,6849948,15.63614144229198
1108939,8269661,15.63614144229198
1108939,4228762,15.63614144229198
1108939,8629183,15.559991309668181
1108939,6327128,15.399582879830028
1108939,7634011,15.371565758399267
1108939,1231450,15.371565758399267
1108939,6088457,15.371565758399267
1108939,7352917,15.371565758399267
1108939,2441913,15.371565758399267
1108939,6551140,15.371565758399267
1108939,4537644,15.371565758399267
1108939,6788178,15.371565758399267
1108939,4326783,15.371565758399267
1108939,2464262,15.301590064410746
1108939,1224789,15.301590064410746
1108939,4036410,15.187775061250907
1108939,160716,15.160346803196106
1108939,7491705,15.017822509986328
1108939,226281,15.008446645708185
1108939,7889053,15.008446645708185
1108939,2044726,14.98205710985824
1108939,5696660,14.960789864744566
1108939,5794106,14.951446594829752
1108939,140444,14.833416536664302
1108939,8451903,14.833416536664302
1108939,1464269,14.82759581103645
1108939,832229,14.750638806535264
1108939,362422,14.750638806535264
1108939,8027461,14.676509352056309
1108939,4261388,14.662528821533407
1108939,652415,14.662528821533407
1108939,4036414,14.662528821533407
1108939,140445,14.662528821533407
1108939,6679352,14.662528821533407
1108939,7865321,14.645299454194783
1108939,4310249,14.546309861468549
1108939,269909,14.546309861468549
1112389,8138765,29.950842058775795
1112389,4337251,28.99607000947085
1112389,5892677,28.925707675176977
1112389,8138768,28.70721658644967
1112389,4931198,28.4417201972465
1112389,7119576,26.299834844901042
1112389,5892681,26.1901068122924
1112389,8138763,25.802039048397063
1112389,7817890,25.5377331176898
1112389,8138769,24.174701114360207
1112389,4337253,24.046658333083098
1112389,5892680,23.662885269007006
1112389,952750,23.63486756990612
1112389,5892682,23.308186001029693
1112389,8138767,23.151593466034473
1112389,3394196,23.037609827209543
1112389,6780773,22.805479457198437
1112389,6780774,22.715707261767903
1112389,4790816,22.599927463736428
1112389,2472193,22.477779689634076
1112389,5892684,22.403444368645694
1112389,2086171,22.35703458720471
1112389,4790809,22.10313611929314
1112389,4931197,22.093112402794624
1112389,8138762,22.037319064255133
1112389,4337245,21.98868907483446
1112389,6064417,21.976551811591936
1112389,8138766,21.966688667205638
1112389,7651152,21.94970627489196
1112389,8060371,21.52136504698985
1112389,2086170,21.45573975962008
1112389,8060368,21.441632416621076
1112389,1904447,21.22761218731104
1112389,6064420,21.173109932993352
1112389,6064419,21.173109932993352
1112389,6064418,21.173109932993352
1112389,6780771,20.960568588847245
1112389,4076,20.909162090693705
1112389,6746142,20.84304012510673
1112389,190722,20.729553387589547
1112389,4284832,20.577071126253152
1112389,8060375,20.561843024202812
1112389,1357130,20.392818973138432
1112389,7651153,20.38128319518089
1112389,4855805,20.36147983001014
1112389,6780768,20.227005013275544
1112389,7558109,20.09639931719046
1112389,7523035,20.064440320813574
1112389,8634010,19.982697566538917
1112389,6667097,19.982697566538917
1112389,452838,19.8806333478529
1112389,452842,19.8806333478529
1112389,452837,19.8806333478529
1112389,452836,19.8806333478529
1112389,452841,19.8806333478529
1112389,1250266,19.70043694785297
1112389,3394193,19.656206750393952
1112389,4337249,19.579508514639766
1112389,3904149,19.52928933205059
1112389,3394197,19.505407178277125
1112389,6832274,19.492095836697406
1112389,7120135,19.47097474048984
1112389,6766797,19.384152500800365
1112389,6199112,19.231458336336797
1112389,5222233,19.192779396263365
1112389,2472196,19.078127876816843
1112389,8097868,19.070673943406952
1112389,5054161,19.064395900918626
1112389,2639251,19.064395900918626
1112389,6064416,19.049711804838573
1112389,6832269,18.971032134847015
1112389,4284840,18.893419345446212
1112389,5486122,18.754368239197415
1112389,7523033,18.75283855119187
1112389,8097877,18.649640257355937
1112389,4284833,18.634895888493148
1112389,164786,18.61667671564185
1112389,4284834,18.611062972921324
1112389,5974814,18.558473759773513
1112389,7523038,18.41442281596484
1112389,5290393,18.41442281596484
1112389,7523036,18.41442281596484
1112389,8837646,18.384405170811792
1112389,6199120,18.3797793679598
1112389,2107820,18.365332278265463
1112389,1250258,18.355013932385027
1112389,7523034,18.314934946250222
1112389,6766060,18.314934946250222
1112389,1437678,18.29146786358317
1112389,1394174,18.253937243273803
1112389,3835495,18.237542356493233
1112389,4284835,18.216516308896978
1112389,7936677,18.216516308896978
1112389,7181880,18.17584651669722
1112389,1449007,18.13528842503873
1112389,1521558,18.121547196144977
1112389,7558106,18.078445994763147
1112389,7120208,18.068365771783917
1112389,4284837,18.02281851583369
1112389,2622738,18.02281851583369
792752,6571521,16.31033602311598
792752,8803599,15.234629793252862
792752,8803596,14.116389280892577
792752,8803603,13.614433709088162
792752,8803604,12.11811640596186
792752,8803595,11.929333196637188
792752,8803602,11.229569597437552
792752,8803598,11.067270644680056
792752,8666254,9.204780159825665
792752,6348951,8.044399754284889
792752,5080330,7.7199982114685515
792752,5080327,7.420746354311038
1119729,3451057,19.651993466908948
1119729,4037446,19.172079977830656
1119729,982588,18.8644609684727
1119729,3451055,18.83085286432649
1119729,6098307,18.734174022634527
1119729,2109505,18.36145393004792
1119729,4103693,18.32846719896691
1119729,6083373,18.104304170645463
1119729,4103696,18.022680700909834
1119729,982580,18.022680700909834
1119729,4469209,18.006182522862712
1119729,6133909,17.870231743337172
1119729,5183620,17.761947381949838
1119729,5183625,17.733755430960493
1119729,4469208,17.647624051640825
1119729,330794,17.3606873348689
1119729,8537212,17.297330104346
1119729,8068924,17.14587447840377
1119729,3451056,17.011853182996276
1119729,2159307,16.882651631705222
1119729,1765594,16.877328291572674
1119729,2868515,16.656448225714332
1119729,8537204,16.582762926929952
1119729,2159309,16.560990460935518
1119729,2203470,16.516110864170706
1119729,2218822,16.495975021720916
1119729,6178092,16.445411763790766
1119729,1303633,16.36663181921403
1119729,2159303,16.183211430896947
1119729,8537208,16.148747231835397
1119729,5875857,16.114241083751555
1119729,5823071,16.023166295215923
1119729,8537209,16.009817998018402
1119729,5875858,15.942975603477407
1119729,8721935,15.937457330205387
1119729,2787568,15.907133711891774
1119729,528943,15.905783871113275
1119729,6840056,15.822214948212338
1119729,5183623,15.752340194315613
1119729,3815397,15.716805847951335
1119729,2218823,15.70585389561014
1119729,6523930,15.678294835227724
1119729,330793,15.617975662836201
1119729,2218828,15.608068320314688
1119729,4598093,15.589275755046963
1119729,1329432,15.523651086842316
1119729,2190622,15.523651086842316
1119729,2159304,15.453225951191655
1119729,2218829,15.421305540062079
1119729,2218824,15.405011588852307
1119729,5875854,15.40376084307915
1119729,5963106,15.39964660835522
1119729,4594468,15.349681823028027
1119729,7775044,15.33834871086206
1119729,5875859,15.328788268905914
1119729,3109345,15.277213786062408
1119729,3178016,15.274227538893852
1119729,1329428,15.261628957550412
1119729,5876399,15.235460589284937
1119729,1303638,15.166214388130332
1119729,4882027,15.132540498751728
1119729,3451053,15.121974423155606
1119729,6188698,15.121974423155606
1119729,2787567,15.06757840265626
1119729,4979931,15.05145218542339
1119729,6284327,15.05145218542339
1119729,6083378,15.05145218542339
1119729,4594471,15.05145218542339
1119729,6178095,15.041479866176932
1119729,2190624,15.026081651903642
1119729,2787566,14.998760517960326
1119729,7653916,14.973067094932356
1119729,7030122,14.87202617569985
1119729,6244008,14.87202617569985
1119729,5876400,14.87202617569985
1119729,4979934,14.87202617569985
