1108939,3647358,-29.620600166549345
1108939,3899060,-30.02614981305438
1108939,7919347,-30.043794392280358
1108939,699259,-30.08195747578439
1108939,8661642,-30.161126423040614
1108939,4390191,-30.213966669644755
1108939,242056,-30.22572132349825
1108939,2068541,-30.29468600545761
1108939,3150726,-30.29474238424791
1108939,631424,-30.295193376431566
1108939,6707713,-30.331194594617678
1108939,8596285,-30.343307026898728
1108939,5807716,-30.381556430835904
1108939,6681205,-30.408493876713273
1108939,5553584,-30.44844200408334
1108939,3130232,-30.448526582997822
1108939,4049530,-30.449090381497896
1108939,6564869,-30.47731763248745
1108939,3745976,-30.567014350225193
1108939,4172981,-30.567014350225193
1108939,371765,-30.581973396707866
1108939,6179026,-30.582001589944305
1108939,1842680,-30.582114360240624
1108939,2011059,-30.582170743799182
1108939,2251472,-30.582339888116913
1108939,5553585,-30.630284235315536
1108939,1851519,-30.69981281857218
1108939,1889170,-30.699897395897004
1108939,8596284,-30.70009473371593
1108939,753531,-30.700404809778803
1108939,8172843,-30.71749299092913
1108939,3865302,-30.71808504889635
1108939,610121,-30.718113239218606
1108939,7844766,-30.718395127872796
1108939,7844765,-30.71842331528148
1108939,3009955,-30.71850787591851
1108939,2115313,-30.718536062267862
1108939,917895,-30.718536062267862
1108939,414222,-30.73640599697738
1108939,6204916,-30.736462377886806
1108939,8256786,-30.73708249796681
1108939,6969425,-30.83323143772101
1108939,2875828,-30.833795262711398
1108939,5668417,-30.83385163938273
1108939,4772094,-30.833879827321113
1108939,3097883,-30.8533431918154
1108939,698106,-30.85362516525371
1108939,1979870,-30.853681556761153
1108939,7152561,-30.85370975211738
1108939,7777453,-30.853878918690107
1108939,157178,-30.85399169110599
1108939,5836378,-30.854358172183332
1108939,8596286,-30.854640050243095
1108939,6980266,-30.917740716294567
1108939,1406041,-30.918332857733702
1108939,6726181,-30.918473826565517
1108939,6164673,-30.918586596861836
1108939,5748454,-30.918642980420394
1108939,3357548,-30.918671171802288
1108939,6758075,-30.91869936291927
1108939,6290174,-30.9187557443585
1108939,3647366,-30.9187557443585
1108939,4421943,-30.91878393468076
1108939,2556061,-30.918953071051703
1108939,2556062,-30.919178571380662
1108939,2834919,-30.986620785683385
1108939,5579740,-30.986705387654617
1108939,2834911,-30.986846385638373
1108939,8363174,-30.986902782976422
1108939,4016944,-30.98732572922065
1108939,8596289,-30.98732572922065
1108939,1597334,-30.987382117548268
1108939,3899055,-30.987382117548268
1108939,3529237,-30.987410311314626
1108939,3904622,-30.98757946834879
1108939,8550205,-30.98760766026053
1108939,3899061,-30.987664043289236
1108939,3168054,-30.987748615845447
1108939,5101048,-30.9880586948219
1108939,6521246,-31.03591852589644
1108939,8596282,-31.03591852589644
1108939,834481,-31.036369632518216
1108939,2918202,-31.036426016076774
1108939,3184954,-31.03651058942772
1108939,3124564,-31.036538780014887
1108939,3184955,-31.036595160394512
1108939,3607301,-31.036651539714576
1108939,5163856,-31.140771465510646
1108939,6238857,-31.14088426760878
1108939,6920553,-31.14096886639902
1108939,3097877,-31.141025264267185
1108939,6969422,-31.141560991141887
1108939,6170678,-31.141589184643287
1108939,6707716,-31.141617377879726
1108939,7491705,-31.14164557085122
1108939,1690948,-31.141645570851225
1108939,6170677,-31.141645570851225
1108939,4847697,-31.14167376355777
1108939,8804355,-31.14175834008779
1108939,631428,-31.142040244635112
1112389,7651152,-40.9254671697708
1112389,7120135,-41.021991913566815
1112389,452836,-41.32957897072172
1112389,452837,-41.32957897072172
1112389,452838,-41.32957897072172
1112389,452841,-41.32957897072172
1112389,452842,-41.32957897072172
1112389,8138765,-41.470740134653376
1112389,6064417,-41.61790016194287
1112389,5892677,-41.69395888807324
1112389,4931198,-41.79965779571138
1112389,4790816,-41.79984577888692
1112389,2472193,-41.79988337446192
1112389,2086171,-41.79992096968357
1112389,4284834,-41.9060709033831
1112389,7817890,-41.91777919472322
1112389,6064418,-41.98246809038736
1112389,6064419,-41.98246809038736
1112389,6064420,-41.98246809038736
1112389,8138768,-42.02235015135659
1112389,6780773,-42.02265095412412
1112389,6064416,-42.02396670032854
1112389,7651158,-42.02411704376935
1112389,4284840,-42.14111071331236
1112389,1394174,-42.14152421022794
1112389,6199112,-42.142200749356064
1112389,3570708,-42.156971846405796
1112389,2107820,-42.15715979954912
1112389,4337245,-42.20508530612428
1112389,4076,-42.205461267175
1112389,8097877,-42.205837192892346
1112389,1449007,-42.274341354057036
1112389,4337251,-42.30999462187187
1112389,4337253,-42.310896970802744
1112389,1116794,-42.36967158424654
1112389,3394196,-42.38703086652753
1112389,6780774,-42.38710606863319
1112389,4790809,-42.38725646860313
1112389,3394193,-42.40745917592065
1112389,3394197,-42.407534373785026
1112389,1394173,-42.408436637907876
1112389,4355897,-42.40854940661457
1112389,5892681,-42.4280032638453
1112389,7119576,-42.428078463123384
1112389,8138763,-42.428078463123384
1112389,8060371,-42.42841684238093
1112389,4855805,-42.42856722397425
1112389,7198431,-42.56168505361229
1112389,2086170,-42.61040001991734
1112389,6832274,-42.71557253472913
1112389,1357130,-42.715760535575164
1112389,4284833,-42.71594852758554
1112389,1447482,-42.71655004265274
1112389,1015764,-42.716700407287
1112389,7198424,-42.716775587484534
1112389,4284831,-42.71677558748454
1112389,7120208,-42.743931412541855
1112389,8258541,-42.74453295587761
1112389,8258542,-42.744796102643114
1112389,5892680,-42.83350597176922
1112389,7651153,-42.833656367498
1112389,6780768,-42.833693965546665
1112389,190722,-42.833769160583785
1112389,2472196,-42.833994737214105
1112389,6064415,-42.834370669997604
1112389,8060368,-42.89789409152308
1112389,3570710,-42.89796929292182
1112389,7558109,-42.898082092369116
1112389,6496650,-42.90075075123217
1112389,6799747,-42.967074963856064
1112389,8487537,-42.967150161720454
1112389,1007615,-42.967338150196795
1112389,8240708,-42.96760131922189
1112389,6780771,-43.003292208057005
1112389,8138767,-43.003555404293394
1112389,5139660,-43.00411933791935
1112389,5139657,-43.004156930667705
1112389,5139658,-43.00419452306276
1112389,5139659,-43.00419452306276
1112389,5139661,-43.00419452306276
1112389,164786,-43.080253249193134
1112389,7523036,-43.08032844988499
1112389,5290393,-43.08032844988499
1112389,7523038,-43.08032844988499
1112389,7523034,-43.08036604970074
1112389,6766060,-43.08036604970074
1112389,4284835,-43.080403649163074
1112389,7936677,-43.080403649163074
1112389,392035,-43.08047884702745
1112389,2622738,-43.08047884702745
1112389,4284837,-43.08047884702745
1112389,5054164,-43.080516445429524
1112389,2472195,-43.080516445429524
1112389,4046104,-43.080516445429524
1112389,7198430,-43.08055404347819
1112389,3873935,-43.08059164117344
1112389,4069,-43.08059164117344
1112389,4553542,-43.08059164117344
1112389,5222231,-43.080629238515314
1112389,1449010,-43.08074202842062
792752,6571521,-9.629125891977818
792752,8803599,-10.188534907165153
792752,8803596,-10.476160579628198
792752,8803603,-10.476198179974126
792752,8803604,-10.881541081788514
792752,8803595,-10.881550482802885
792752,8803602,-10.881588085976597
792752,8803598,-10.881597486549092
792752,8666254,-10.881729085285933
792752,6348951,-10.881841870420972
792752,5080330,-10.881879462639388
792752,5080327,-10.881917053444681
1119729,4037446,-19.161125626307282
1119729,5875858,-19.749043853464237
1119729,2218824,-19.74919419973055
1119729,8721935,-19.818205863706147
1119729,5183625,-19.853953262499218
1119729,8537212,-19.931196257198064
1119729,2159307,-19.971867881431415
1119729,6178092,-19.971961864185598
1119729,5875857,-19.97203704720928
1119729,2218822,-19.972112227406825
1119729,2159303,-19.972187404778445
1119729,2787567,-19.97230016553773
1119729,2787566,-19.97231895837954
1119729,2159310,-20.05906721951324
1119729,2218829,-20.105662414639177
1119729,2203469,-20.106301326239915
1119729,3451057,-20.153757060664084
1119729,2109505,-20.15396386159487
1119729,8537204,-20.154302217000435
1119729,8537208,-20.15439619445526
1119729,5183620,-20.259286778673925
1119729,1765594,-20.25943716874825
1119729,3815397,-20.259662732658263
1119729,982588,-20.376938213738057
1119729,6098307,-20.376957014352836
1119729,6133909,-20.377088613708047
1119729,4594473,-20.377295395201287
1119729,2159309,-20.37731419245877
1119729,385220,-20.37731419245877
1119729,2218828,-20.377502155317444
1119729,3451055,-20.441401530649138
1119729,4469209,-20.441570736182264
1119729,330794,-20.441608335467876
1119729,4469208,-20.441627134845618
1119729,2868515,-20.44172112908379
1119729,8537209,-20.441833916338858
1119729,2787568,-20.44185271359634
1119729,2218823,-20.441890307581303
1119729,6178095,-20.442021880964056
1119729,5875859,-20.442059471769348
1119729,4594468,-20.510657604557935
1119729,5875856,-20.510977160939166
1119729,8721933,-20.511277873252023
1119729,7131007,-20.511672489559412
1119729,382386,-20.585216700293234
1119729,1557029,-20.585461016419814
1119729,5875851,-20.585611349972453
1119729,4103693,-20.66454508196335
1119729,982580,-20.664582684430073
1119729,4103696,-20.664582684430073
1119729,6083373,-20.66460148539832
1119729,8068924,-20.66473308722764
1119729,524482,-20.66484588190376
1119729,385216,-20.66484588190376
1119729,5823071,-20.664864680397997
1119729,528943,-20.66488347871555
1119729,4499246,-20.664902276856413
1119729,2159304,-20.664958670218915
1119729,5875854,-20.66501506199136
1119729,2190624,-20.665033858895512
1119729,8537205,-20.665146636610665
1119729,2218825,-20.665146636610665
1119729,382385,-20.665165432278265
1119729,8537211,-20.665259407966772
1119729,5875850,-20.665597683887967
1119729,1984597,-20.665729220184986
1119729,950837,-20.75206403261263
1119729,950841,-20.752082829163463
1119729,4406548,-20.752176809267894
1119729,5452352,-20.752214400073186
1119729,2481122,-20.75262785230683
1119729,6840056,-20.84696064359857
1119729,6523930,-20.84697944403662
1119729,7372019,-20.846998244297943
1119729,5963106,-20.847017044382547
1119729,4882027,-20.84705464402159
1119729,7801291,-20.84705464402159
1119729,3260554,-20.84716743869771
1119729,4469207,-20.847223833650368
1119729,2589206,-20.84724263161455
1119729,8557132,-20.847280227012874
1119729,8537207,-20.847336618785317
1119729,4406547,-20.847336618785317
1119729,4728840,-20.847355415689464
1119729,6125120,-20.847355415689464
1119729,6122018,-20.8474306015395
1119729,2787565,-20.847449397560382
1119729,7739569,-20.847449397560382
1119729,6754413,-20.847505784563182
1119729,8537203,-20.84756216997628
1119729,7653915,-20.84756216997628
1119729,6178093,-20.847618553799762
1119729,3580797,-20.847618553799762
1119729,2095156,-20.847975614439946
1119729,5049945,-20.84801319606253
1119729,382383,-20.848107147029538
1119729,8556369,-20.952245955736863
1119729,2203470,-20.95233995969445
1119729,1303633,-20.95235875995577
1119729,5183624,-20.95237756004037
1105095,8208165,-40.06133082417768
1105095,8208159,-42.02276374933032
1105095,2575486,-42.12680930821752
1105095,8208163,-42.14050918693805
1105095,4789493,-42.20655135443571
1105095,6535301,-42.349276339474116
1105095,2665389,-42.42905592511062
1105095,6847368,-42.492729780527405
1105095,3563994,-42.49329371415335
1105095,3563995,-42.49351926534413
1105095,3598870,-42.49366962573923
1105095,5738696,-42.56194823500545
1105095,6243243,-42.61152783947368
1105095,3557488,-42.61201646254387
1105095,3557487,-42.612054046461715
1105095,4989750,-42.63699599937544
1105095,7576784,-42.71572293611283
1105095,4806819,-42.71602372191589
1105095,2938192,-42.71602372191589
1105095,6515071,-42.71748972889583
1105095,4505612,-42.71786554159106
1105095,7880172,-42.744495362069316
1105095,6196516,-42.80468901664668
1105095,3598029,-42.83335557038551
1105095,3598032,-42.833581170340445
1105095,4285557,-42.83373156324192
1105095,6990777,-42.83414511456729
1105095,4013708,-42.83433307830912
1105095,6243244,-42.83444585231473
1105095,434190,-42.89823248668423
1105095,4404524,-42.898307681721356
1105095,1585143,-42.898909191135175
1105095,6497976,-42.89902196408096
1105095,8483177,-42.89913473384738
1105095,7265124,-42.899285088590624
1105095,825470,-42.89936026384294
1105095,3574875,-42.8995481957928
1105095,3099079,-42.96718776012252
